DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.22-22.39.32, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.612825ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_135, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3CAC1F094FB87A98E53D7D8A24643__3A85A09039B6AD8559F26F65747FEBEFBD24B5B9, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.016250ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3CAC1F094FB87A98E53D7D8A24643__3A85A09039B6AD8559F26F65747FEBEFBD24B5B9, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.135992ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_36, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Director.uasset, FlushAsyncLoading=0.038490ms, FlushStreamingFunc=0.016678ms, BlockTillAllRequestsFinished=0.006843ms, ResetLoadersForSaveUnMarkAllObjects=0.274979ms, TagPackageExports=0.060730ms, BeginCacheForCookedPlatformData=0.043191ms, SerializeImports=0.082109ms, GatherLocalizableTextData=0.005133ms, MarkNames=0.005130ms, SerializeSummary=0.016253ms, SerializeNames=0.031218ms, SerializeGatherableTextData=0.004705ms, BuildExportMap=0.026941ms, SortExportsNonSeekfree=0.010263ms, SortExportsSeekfreeConstructor=0.029936ms, SortExportsSeekfreeInner=0.499927ms, SortExportsSeekfree=0.009406ms, BuildDependencyMap=0.019673ms, SerializeImportMap=0.009406ms, SerializeExportMap=0.004705ms, SerializeDependencyMap=0.005558ms, SerializeStringAssetReferenceMap=0.003848ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.036780ms, SerializeExports=0.106912ms, SerializeBulkData=0.029936ms, AsyncWrite=0.245903ms, UnaccountedTime=0.360511ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_136, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_33CBEF834D7D60ED9D58E5940B7B2__2EA21D0E0D627040AB0EE72C6A2477941EA9B804, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.013255ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_33CBEF834D7D60ED9D58E5940B7B2__2EA21D0E0D627040AB0EE72C6A2477941EA9B804, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.183892ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_37, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Event.uasset, FlushAsyncLoading=0.014111ms, FlushStreamingFunc=0.006843ms, BlockTillAllRequestsFinished=0.005987ms, ResetLoadersForSaveUnMarkAllObjects=0.216819ms, TagPackageExports=0.060726ms, BeginCacheForCookedPlatformData=0.047043ms, SerializeImports=0.076123ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.007268ms, SerializeSummary=0.015825ms, SerializeNames=0.023946ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.014540ms, SortExportsNonSeekfree=0.005987ms, SortExportsSeekfreeConstructor=0.016253ms, SortExportsSeekfreeInner=0.272412ms, SortExportsSeekfree=0.003424ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.003424ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.003420ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015397ms, SerializeExports=0.065427ms, SerializeBulkData=0.015397ms, AsyncWrite=0.099644ms, UnaccountedTime=0.321593ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_137, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CBF5B13548AB62E6A9ADA387D1FEB__6FD982ED4C711D807EA0AEC0C9C322B8B2691824, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.012401ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CBF5B13548AB62E6A9ADA387D1FEB__6FD982ED4C711D807EA0AEC0C9C322B8B2691824, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.184745ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_38, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Anim.uasset, FlushAsyncLoading=0.006415ms, FlushStreamingFunc=0.004273ms, BlockTillAllRequestsFinished=0.003424ms, ResetLoadersForSaveUnMarkAllObjects=0.132572ms, TagPackageExports=0.067145ms, BeginCacheForCookedPlatformData=0.049606ms, SerializeImports=0.080828ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.004705ms, SerializeSummary=0.010688ms, SerializeNames=0.018392ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.010692ms, SortExportsNonSeekfree=0.004701ms, SortExportsSeekfreeConstructor=0.013687ms, SortExportsSeekfreeInner=0.279684ms, SortExportsSeekfree=0.003848ms, BuildDependencyMap=0.008982ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.003424ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014111ms, SerializeExports=0.054311ms, SerializeBulkData=0.009410ms, AsyncWrite=0.073556ms, UnaccountedTime=0.245899ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_138, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E38B68B34F759D23C6E5CD925E4D1__0CE220EB3D4FD3B5ACE81675281E08167F8FFB90, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.011973ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E38B68B34F759D23C6E5CD925E4D1__0CE220EB3D4FD3B5ACE81675281E08167F8FFB90, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=638 bytes, Retrieved=true, Duration=0.131719ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_39, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Fade.uasset, FlushAsyncLoading=0.008553ms, FlushStreamingFunc=0.005130ms, BlockTillAllRequestsFinished=0.003852ms, ResetLoadersForSaveUnMarkAllObjects=0.187311ms, TagPackageExports=0.055593ms, BeginCacheForCookedPlatformData=0.041485ms, SerializeImports=0.062436ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.004705ms, SerializeSummary=0.010692ms, SerializeNames=0.017963ms, SerializeGatherableTextData=0.002563ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.012830ms, SortExportsSeekfreeInner=0.219386ms, SortExportsSeekfree=0.002991ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014115ms, SerializeExports=0.055593ms, SerializeBulkData=0.009838ms, AsyncWrite=0.082962ms, UnaccountedTime=0.303205ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_139, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.014968ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.165071ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_40, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Move.uasset, FlushAsyncLoading=0.007696ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.135995ms, TagPackageExports=0.040628ms, BeginCacheForCookedPlatformData=0.026517ms, SerializeImports=0.039343ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002991ms, SerializeSummary=0.007700ms, SerializeNames=0.011973ms, SerializeGatherableTextData=0.001285ms, BuildExportMap=0.006840ms, SortExportsNonSeekfree=0.003424ms, SortExportsSeekfreeConstructor=0.007268ms, SortExportsSeekfreeInner=0.157379ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.005130ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.001285ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008982ms, SerializeExports=0.184745ms, SerializeBulkData=0.011977ms, AsyncWrite=0.078261ms, UnaccountedTime=0.287812ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_140, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.014111ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.415675ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_41, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Slomo.uasset, FlushAsyncLoading=0.008125ms, FlushStreamingFunc=0.005990ms, BlockTillAllRequestsFinished=0.008553ms, ResetLoadersForSaveUnMarkAllObjects=0.358798ms, TagPackageExports=0.090662ms, BeginCacheForCookedPlatformData=0.044901ms, SerializeImports=0.095796ms, GatherLocalizableTextData=0.006415ms, MarkNames=0.008553ms, SerializeSummary=0.029508ms, SerializeNames=0.034213ms, SerializeGatherableTextData=0.006840ms, BuildExportMap=0.078689ms, SortExportsNonSeekfree=0.005987ms, SortExportsSeekfreeConstructor=0.027370ms, SortExportsSeekfreeInner=0.220243ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.008978ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.003852ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016678ms, SerializeExports=0.067998ms, SerializeBulkData=0.012401ms, AsyncWrite=0.095792ms, UnaccountedTime=0.303205ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_141, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.015397ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.187311ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_42, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_ColorTrack.uasset, FlushAsyncLoading=0.013683ms, FlushStreamingFunc=0.007700ms, BlockTillAllRequestsFinished=0.005987ms, ResetLoadersForSaveUnMarkAllObjects=0.201851ms, TagPackageExports=0.138562ms, BeginCacheForCookedPlatformData=0.047039ms, SerializeImports=0.070564ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.007268ms, SerializeSummary=0.014115ms, SerializeNames=0.029508ms, SerializeGatherableTextData=0.003420ms, BuildExportMap=0.014540ms, SortExportsNonSeekfree=0.005562ms, SortExportsSeekfreeConstructor=0.014111ms, SortExportsSeekfreeInner=0.230078ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.009838ms, SerializeImportMap=0.003424ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014540ms, SerializeExports=0.056878ms, SerializeBulkData=0.013683ms, AsyncWrite=0.103492ms, UnaccountedTime=0.330575ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_142, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.025231ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.168495ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_43, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Toggle.uasset, FlushAsyncLoading=0.008553ms, FlushStreamingFunc=0.004705ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.152670ms, TagPackageExports=0.066284ms, BeginCacheForCookedPlatformData=0.046186ms, SerializeImports=0.069283ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.004277ms, SerializeSummary=0.011973ms, SerializeNames=0.018388ms, SerializeGatherableTextData=0.002995ms, BuildExportMap=0.011545ms, SortExportsNonSeekfree=0.005990ms, SortExportsSeekfreeConstructor=0.013255ms, SortExportsSeekfreeInner=0.227939ms, SortExportsSeekfree=0.002995ms, BuildDependencyMap=0.008125ms, SerializeImportMap=0.003424ms, SerializeExportMap=0.002991ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015825ms, SerializeExports=0.061154ms, SerializeBulkData=0.011545ms, AsyncWrite=0.079546ms, UnaccountedTime=0.617102ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_143, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.018816ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.137277ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_44, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_AudioMaster.uasset, FlushAsyncLoading=0.007272ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.153098ms, TagPackageExports=0.062440ms, BeginCacheForCookedPlatformData=0.044476ms, SerializeImports=0.064574ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.005133ms, SerializeSummary=0.010263ms, SerializeNames=0.017107ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.005558ms, SortExportsSeekfreeConstructor=0.012401ms, SortExportsSeekfreeInner=0.257876ms, SortExportsSeekfree=0.005558ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.002567ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013255ms, SerializeExports=0.060730ms, SerializeBulkData=0.009835ms, AsyncWrite=0.070564ms, UnaccountedTime=0.280537ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_144, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.012401ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdCE61F9CD4E3885C00FEA47B5AEEF0E1C_16, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.120599ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_45, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Sound.uasset, FlushAsyncLoading=0.007268ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.004277ms, ResetLoadersForSaveUnMarkAllObjects=0.127442ms, TagPackageExports=0.070136ms, BeginCacheForCookedPlatformData=0.045329ms, SerializeImports=0.067998ms, GatherLocalizableTextData=0.003848ms, MarkNames=0.004705ms, SerializeSummary=0.010692ms, SerializeNames=0.018816ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.010692ms, SortExportsNonSeekfree=0.005130ms, SortExportsSeekfreeConstructor=0.012830ms, SortExportsSeekfreeInner=0.219386ms, SortExportsSeekfree=0.003848ms, BuildDependencyMap=0.008125ms, SerializeImportMap=0.002991ms, SerializeExportMap=0.002995ms, SerializeDependencyMap=0.002991ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014968ms, SerializeExports=0.062436ms, SerializeBulkData=0.011977ms, AsyncWrite=0.091944ms, UnaccountedTime=0.263862ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_145, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.016678ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdFA60F0614F5895F819F1ECB4869A2D2F_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.221953ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_46, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Vector.uasset, FlushAsyncLoading=0.008982ms, FlushStreamingFunc=0.005130ms, BlockTillAllRequestsFinished=0.005562ms, ResetLoadersForSaveUnMarkAllObjects=0.458870ms, TagPackageExports=0.164218ms, BeginCacheForCookedPlatformData=0.082966ms, SerializeImports=0.144120ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.005987ms, SerializeSummary=0.012830ms, SerializeNames=0.020955ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.012830ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.013683ms, SortExportsSeekfreeInner=0.286527ms, SortExportsSeekfree=0.003852ms, BuildDependencyMap=0.008553ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017535ms, SerializeExports=0.064578ms, SerializeBulkData=0.012401ms, AsyncWrite=0.083823ms, UnaccountedTime=0.366498ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionId04E197C942F91D6DB3C883A7ED9CA4BF_146, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.11.22-22.39.39, HierarchicalDDC, Duration=0.014540ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
DDCTransactionIdB5C47A454B5D9EA5EA74AAA52B1BE327_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.11.22-22.39.39, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.206556ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
SavePackageTransactionIdBE3989104BC2B18346A71BBBA9B3E848_47, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Visibility.uasset, FlushAsyncLoading=0.016682ms, FlushStreamingFunc=0.006840ms, BlockTillAllRequestsFinished=0.005562ms, ResetLoadersForSaveUnMarkAllObjects=0.219386ms, TagPackageExports=0.062864ms, BeginCacheForCookedPlatformData=0.045758ms, SerializeImports=0.097506ms, GatherLocalizableTextData=0.007268ms, MarkNames=0.005562ms, SerializeSummary=0.016678ms, SerializeNames=0.021383ms, SerializeGatherableTextData=0.003420ms, BuildExportMap=0.015821ms, SortExportsNonSeekfree=0.006415ms, SortExportsSeekfreeConstructor=0.017107ms, SortExportsSeekfreeInner=0.309195ms, SortExportsSeekfree=0.003420ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.004277ms, SerializeExportMap=0.003420ms, SerializeDependencyMap=0.003424ms, SerializeStringAssetReferenceMap=0.002563ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019245ms, SerializeExports=0.057306ms, SerializeBulkData=0.015825ms, AsyncWrite=0.132143ms, UnaccountedTime=0.356235ms, RunGuid=RunID362FB87C402952ABB7091B8B335CAF4D
