DDCTransactionId8F8EF4A145150446AF0856A8F174E586_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.21-18.15.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.566643ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_86, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/DebugMeshMaterial.uasset, FlushAsyncLoading=0.007696ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.003424ms, ResetLoadersForSaveUnMarkAllObjects=0.120170ms, TagPackageExports=0.185173ms, BeginCacheForCookedPlatformData=0.005562ms, SerializeImports=0.218958ms, GatherLocalizableTextData=0.003420ms, MarkNames=0.005133ms, SerializeSummary=0.008553ms, SerializeNames=0.078261ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.013687ms, SortExportsNonSeekfree=0.008553ms, SortExportsSeekfreeConstructor=0.010692ms, SortExportsSeekfreeInner=0.566211ms, SortExportsSeekfree=0.004277ms, BuildDependencyMap=0.007700ms, SerializeImportMap=0.003420ms, SerializeExportMap=0.003424ms, SerializeDependencyMap=0.002567ms, SerializeStringAssetReferenceMap=0.002138ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013258ms, SerializeExports=0.268564ms, SerializeBulkData=0.008982ms, AsyncWrite=0.080399ms, UnaccountedTime=0.215963ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_87, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/M_InvalidLightmapSettings.uasset, FlushAsyncLoading=0.007272ms, FlushStreamingFunc=0.004273ms, BlockTillAllRequestsFinished=0.003852ms, ResetLoadersForSaveUnMarkAllObjects=0.140268ms, TagPackageExports=0.352386ms, BeginCacheForCookedPlatformData=0.006840ms, SerializeImports=0.400286ms, GatherLocalizableTextData=0.004277ms, MarkNames=0.007696ms, SerializeSummary=0.009835ms, SerializeNames=0.089809ms, SerializeGatherableTextData=0.002567ms, BuildExportMap=0.036776ms, SortExportsNonSeekfree=0.021812ms, SortExportsSeekfreeConstructor=0.011545ms, SortExportsSeekfreeInner=0.909191ms, SortExportsSeekfree=0.004705ms, BuildDependencyMap=0.011120ms, SerializeImportMap=0.004705ms, SerializeExportMap=0.004705ms, SerializeDependencyMap=0.002995ms, SerializeStringAssetReferenceMap=0.002567ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018388ms, SerializeExports=0.562366ms, SerializeBulkData=0.011116ms, AsyncWrite=0.097077ms, UnaccountedTime=0.215966ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_153, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.010692ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_88, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/InvalidLightmapSettings.uasset, FlushAsyncLoading=0.005130ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.003848ms, ResetLoadersForSaveUnMarkAllObjects=0.114184ms, TagPackageExports=0.041481ms, BeginCacheForCookedPlatformData=0.027798ms, SerializeImports=0.038914ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002995ms, SerializeSummary=0.006415ms, SerializeNames=0.011120ms, SerializeGatherableTextData=0.001281ms, BuildExportMap=0.006843ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.127442ms, SortExportsSeekfree=0.001710ms, BuildDependencyMap=0.004705ms, SerializeImportMap=0.002567ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009835ms, SerializeExports=0.035495ms, SerializeBulkData=0.023093ms, AsyncWrite=0.066288ms, UnaccountedTime=0.182182ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_154, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.124022ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_155, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__23B11D0C14DC5B9C0C0D81B28ED055E07DD24DBD, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.219814ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_156, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__87E57DDE6EEE045F0A3F4444DC7E5DDBEB9DA85E, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.090662ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_157, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__8A675B9A7E86ED55344E993623F4FE067048B76B, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.044048ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_89, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/GizmoMaterial.uasset, FlushAsyncLoading=0.007268ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.003852ms, ResetLoadersForSaveUnMarkAllObjects=0.103064ms, TagPackageExports=0.193298ms, BeginCacheForCookedPlatformData=0.008129ms, SerializeImports=0.290375ms, GatherLocalizableTextData=0.005133ms, MarkNames=0.011545ms, SerializeSummary=0.010263ms, SerializeNames=0.077408ms, SerializeGatherableTextData=0.002991ms, BuildExportMap=0.091948ms, SortExportsNonSeekfree=0.079542ms, SortExportsSeekfreeConstructor=0.013683ms, SortExportsSeekfreeInner=0.525586ms, SortExportsSeekfree=0.002995ms, BuildDependencyMap=0.011120ms, SerializeImportMap=0.002995ms, SerializeExportMap=0.003848ms, SerializeDependencyMap=0.002138ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011545ms, SerializeExports=0.161655ms, SerializeBulkData=0.007696ms, AsyncWrite=0.050891ms, UnaccountedTime=0.150960ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_158, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_1C2B54F74EBDC3C23B1A0B85D55D159C_0__2E2A404ABA0B1D38FA0F8DFA476C0ECE606A40A4, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.008553ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_90, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Good64x64TilingNoiseHighFreq.uasset, FlushAsyncLoading=0.005133ms, FlushStreamingFunc=0.002563ms, BlockTillAllRequestsFinished=0.002138ms, ResetLoadersForSaveUnMarkAllObjects=0.088952ms, TagPackageExports=0.041913ms, BeginCacheForCookedPlatformData=0.027370ms, SerializeImports=0.038061ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002991ms, SerializeSummary=0.005987ms, SerializeNames=0.016253ms, SerializeGatherableTextData=0.001281ms, BuildExportMap=0.005987ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.005987ms, SortExportsSeekfreeInner=0.121880ms, SortExportsSeekfree=0.001710ms, BuildDependencyMap=0.004277ms, SerializeImportMap=0.001710ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.001714ms, SerializeStringAssetReferenceMap=0.001281ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009406ms, SerializeExports=0.034641ms, SerializeBulkData=0.005987ms, AsyncWrite=0.040628ms, UnaccountedTime=0.168495ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_159, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_1C2B54F74EBDC3C23B1A0B85D55D159C_0__2E2A404ABA0B1D38FA0F8DFA476C0ECE606A40A4, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=4399 bytes, Retrieved=true, Duration=0.110332ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_160, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_52C2D2044F80407BBABA8CB2BA04F4F__FDB37FDECA0F67A24577A4436B3C2D9D715FD7D7, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_91, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultBokeh.uasset, FlushAsyncLoading=0.005987ms, FlushStreamingFunc=0.003848ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=0.094082ms, TagPackageExports=0.040628ms, BeginCacheForCookedPlatformData=0.028227ms, SerializeImports=0.038486ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003424ms, SerializeSummary=0.006415ms, SerializeNames=0.013683ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.005990ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.129152ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.004277ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008982ms, SerializeExports=0.038914ms, SerializeBulkData=0.005990ms, AsyncWrite=0.045329ms, UnaccountedTime=0.170209ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_161, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_52C2D2044F80407BBABA8CB2BA04F4F__FDB37FDECA0F67A24577A4436B3C2D9D715FD7D7, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=22372 bytes, Retrieved=true, Duration=0.164647ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_162, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A28EC0C4486158C85466808599E49A4__1FF86D5F10DF5DA41E6C385F79D34A8F73D47BF5, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.007700ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_92, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/PreintegratedSkinBRDF.uasset, FlushAsyncLoading=0.004705ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002563ms, ResetLoadersForSaveUnMarkAllObjects=0.088099ms, TagPackageExports=0.041910ms, BeginCacheForCookedPlatformData=0.028651ms, SerializeImports=0.038490ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.002567ms, SerializeSummary=0.006415ms, SerializeNames=0.010263ms, SerializeGatherableTextData=0.002138ms, BuildExportMap=0.006415ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.127442ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.004277ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001285ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.065003ms, SerializeBulkData=0.007272ms, AsyncWrite=0.079971ms, UnaccountedTime=0.187740ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_163, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A28EC0C4486158C85466808599E49A4__1FF86D5F10DF5DA41E6C385F79D34A8F73D47BF5, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=0.561934ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_164, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.008553ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_93, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/MiniFont.uasset, FlushAsyncLoading=0.005558ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002138ms, ResetLoadersForSaveUnMarkAllObjects=0.083819ms, TagPackageExports=0.037633ms, BeginCacheForCookedPlatformData=0.027370ms, SerializeImports=0.035923ms, GatherLocalizableTextData=0.001714ms, MarkNames=0.002991ms, SerializeSummary=0.006843ms, SerializeNames=0.010263ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.005987ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.122309ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.003848ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001281ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008125ms, SerializeExports=0.033360ms, SerializeBulkData=0.005558ms, AsyncWrite=0.038490ms, UnaccountedTime=0.173200ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_165, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=2358 bytes, Retrieved=true, Duration=0.073131ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_166, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.009835ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_94, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WeightMapPlaceholderTexture.uasset, FlushAsyncLoading=0.005558ms, FlushStreamingFunc=0.003424ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.120599ms, TagPackageExports=0.039347ms, BeginCacheForCookedPlatformData=0.027798ms, SerializeImports=0.036776ms, GatherLocalizableTextData=0.001710ms, MarkNames=0.002995ms, SerializeSummary=0.005133ms, SerializeNames=0.037204ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.005987ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.006843ms, SortExportsSeekfreeInner=0.130862ms, SortExportsSeekfree=0.001710ms, BuildDependencyMap=0.004277ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008553ms, SerializeExports=0.034213ms, SerializeBulkData=0.005987ms, AsyncWrite=0.040628ms, UnaccountedTime=0.170633ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_167, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=368 bytes, Retrieved=true, Duration=0.091948ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_168, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_95, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultWhiteGrid.uasset, FlushAsyncLoading=0.005558ms, FlushStreamingFunc=0.003420ms, BlockTillAllRequestsFinished=0.002995ms, ResetLoadersForSaveUnMarkAllObjects=0.084676ms, TagPackageExports=0.038918ms, BeginCacheForCookedPlatformData=0.026941ms, SerializeImports=0.038061ms, GatherLocalizableTextData=0.001710ms, MarkNames=0.002995ms, SerializeSummary=0.005558ms, SerializeNames=0.010267ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.005987ms, SortExportsNonSeekfree=0.002991ms, SortExportsSeekfreeConstructor=0.006415ms, SortExportsSeekfreeInner=0.125732ms, SortExportsSeekfree=0.002138ms, BuildDependencyMap=0.004277ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.001710ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001281ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008982ms, SerializeExports=0.035495ms, SerializeBulkData=0.008125ms, AsyncWrite=0.041485ms, UnaccountedTime=0.181325ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_169, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.092801ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_170, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__9A38B2F617A79EF17C1CB578F9AD55BBF0BC16C0, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.037633ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_96, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPhysicalMaterial.uasset, FlushAsyncLoading=0.008129ms, FlushStreamingFunc=0.004277ms, BlockTillAllRequestsFinished=0.003420ms, ResetLoadersForSaveUnMarkAllObjects=0.108622ms, TagPackageExports=0.005987ms, BeginCacheForCookedPlatformData=0.002138ms, SerializeImports=0.010263ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003848ms, SerializeSummary=0.006843ms, SerializeNames=0.008978ms, SerializeGatherableTextData=0.001714ms, BuildExportMap=0.006840ms, SortExportsNonSeekfree=0.002995ms, SortExportsSeekfreeConstructor=0.007696ms, SortExportsSeekfreeInner=0.036351ms, SortExportsSeekfree=0.001710ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.002138ms, SerializeExportMap=0.002138ms, SerializeDependencyMap=0.002563ms, SerializeStringAssetReferenceMap=0.001714ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009406ms, SerializeExports=0.005133ms, SerializeBulkData=0.005558ms, AsyncWrite=0.045758ms, UnaccountedTime=0.134286ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
SavePackageTransactionId5656AF9F4CD149FEACF06B889D4481DF_97, Filename=C:/Users/alademm/Documents/Unreal Projects/UnnamedRPG/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoTiny.uasset, FlushAsyncLoading=0.008125ms, FlushStreamingFunc=0.002995ms, BlockTillAllRequestsFinished=0.002567ms, ResetLoadersForSaveUnMarkAllObjects=0.097077ms, TagPackageExports=0.011973ms, BeginCacheForCookedPlatformData=0.002567ms, SerializeImports=0.021383ms, GatherLocalizableTextData=0.002138ms, MarkNames=0.003420ms, SerializeSummary=0.006843ms, SerializeNames=0.023950ms, SerializeGatherableTextData=0.001710ms, BuildExportMap=0.009835ms, SortExportsNonSeekfree=0.005133ms, SortExportsSeekfreeConstructor=0.006415ms, SortExportsSeekfreeInner=0.100069ms, SortExportsSeekfree=0.002567ms, BuildDependencyMap=0.005133ms, SerializeImportMap=0.024803ms, SerializeExportMap=0.006843ms, SerializeDependencyMap=0.001710ms, SerializeStringAssetReferenceMap=0.001710ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009838ms, SerializeExports=0.790302ms, SerializeBulkData=111.735153ms, AsyncWrite=0.138987ms, UnaccountedTime=0.230931ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8F8EF4A145150446AF0856A8F174E586_171, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.21-18.15.58, HierarchicalDDC, Duration=0.026945ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
DDCTransactionId8A81A6E84AD980113F149DA5845F564F_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.21-18.15.58, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.119742ms, RunGuid=RunID717D38B1406185DA466C64B8A7C55738
